Bins,BinStatus,BinType,ColourBand,Contract,ContractDesc,ContractVendor,FruitSize,Grade,GrowMethod,HarvestDate,HarvestPick,KGs,Location,MarketType,Markets,Orchard,OrchardBlock,OrchardPIN,OrchardProdSite,PackDate,PackingGroup,PackingPlan,PackingPlanDesc,ProblemRisk,Produce,SourceRun,StorageType,SubmCode,SubmProfile,SubmDate,TraderIn,Traders,Units,Variety,VarietyDesc,Run
1,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,253,HG,CN,12/02/2025,,360,Sunfruit Greefa Presizer,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Home Block,C,R1230,R1230C,19/02/2025,,GRA ROCKIT,NZ RK 996PremA96  253 ExprtBn CN HG UNNN,,Apple,P1016,S,,B,,RA,RA,1,996,Rockit (TM),PE1019
13,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,253,HG,CN,12/02/2025,,360.036,Sunfruit Greefa Presizer,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Steel,A,R1149,R1149A,19/02/2025,,GRA ROCKIT,NZ RK 996PremA96  253 ExprtBn CN HG UNNN,,Apple,P1013,S,,B,,RA,RA,13.0013,996,Rockit (TM),PE1015
7,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,253,HG,CN,12/02/2025,,360.036,Sunfruit Greefa Presizer,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Home Block,C,R1230,R1230C,19/02/2025,,GRA ROCKIT,NZ RK 996PremA96  253 ExprtBn CN HG UNNN,,Apple,P1016,S,,B,,RA,RA,7.0007,996,Rockit (TM),PE1019
4,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,253,HG,CN,12/02/2025,,360.036,Sunfruit Greefa Presizer,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Home Block,C,R1230,R1230C,20/02/2025,,GRA ROCKIT,NZ RK 996PremA96  253 ExprtBn CN HG UNNN,,Apple,P1016,S,,B,,RA,RA,4.0004,996,Rockit (TM),PE1019
7,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,253,HG,CN,12/02/2025,,360.072,Sunfruit Greefa Presizer,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Steel,A,R1149,R1149A,19/02/2025,,GRA ROCKIT,NZ RK 996PremA96  253 ExprtBn CN HG UNNN,,Apple,P1013,S,,B,,RA,RA,7.0014,996,Rockit (TM),PE1015
5,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,253,HG,CN,12/02/2025,,360.072,Sunfruit Greefa Presizer,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Home Block,C,R1230,R1230C,19/02/2025,,GRA ROCKIT,NZ RK 996PremA96  253 ExprtBn CN HG UNNN,,Apple,P1016,S,,B,,RA,RA,5.001,996,Rockit (TM),PE1019
2,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,253,HG,CN,12/02/2025,,360.072,Sunfruit Greefa Presizer,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Home Block,C,R1230,R1230C,20/02/2025,,GRA ROCKIT,NZ RK 996PremA96  253 ExprtBn CN HG UNNN,,Apple,P1016,S,,B,,RA,RA,2.0004,996,Rockit (TM),PE1019
2,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,253,HG,CN,13/02/2025,,360,Sunfruit Greefa Presizer,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Home Block,C,R1230,R1230C,29/04/2025,,GRA ROCKIT,NZ RK 996PremA96  253 ExprtBn CN HG UNNN,,Apple,P1214,S,,C,,RA,RA,2,996,Rockit (TM),PE1179
1,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,253,HG,CN,13/02/2025,,360,Sunfruit Greefa Presizer,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Home Block,C,R1230,R1230C,30/04/2025,,GRA ROCKIT,NZ RK 996PremA96  253 ExprtBn CN HG UNNN,,Apple,P1214,S,,C,,RA,RA,1,996,Rockit (TM),PE1179
7,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,253,HG,CN,13/02/2025,,360,Sunfruit Greefa Presizer,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Steel,D,R1149,R1149D,19/02/2025,,GRA ROCKIT,NZ RK 996PremA96  253 ExprtBn CN HG UNNN,,Apple,P1015,S,,B,,RA,RA,7,996,Rockit (TM),PE1018
7,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,253,HG,CN,13/02/2025,,360.036,Sunfruit Greefa Presizer,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Home Block,C,R1230,R1230C,29/04/2025,,GRA ROCKIT,NZ RK 996PremA96  253 ExprtBn CN HG UNNN,,Apple,P1214,S,,C,,RA,RA,7.0007,996,Rockit (TM),PE1179
8,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,253,HG,CN,13/02/2025,,360.036,Sunfruit Greefa Presizer,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Steel,D,R1149,R1149D,19/02/2025,,GRA ROCKIT,NZ RK 996PremA96  253 ExprtBn CN HG UNNN,,Apple,P1015,S,,B,,RA,RA,8.0008,996,Rockit (TM),PE1018
3,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,253,HG,CN,13/02/2025,,360.072,Sunfruit Greefa Presizer,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Home Block,C,R1230,R1230C,29/04/2025,,GRA ROCKIT,NZ RK 996PremA96  253 ExprtBn CN HG UNNN,,Apple,P1214,S,,C,,RA,RA,3.0006,996,Rockit (TM),PE1179
4,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,253,HG,CN,13/02/2025,,360.072,Sunfruit Greefa Presizer,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Steel,D,R1149,R1149D,19/02/2025,,GRA ROCKIT,NZ RK 996PremA96  253 ExprtBn CN HG UNNN,,Apple,P1015,S,,B,,RA,RA,4.0008,996,Rockit (TM),PE1018
1,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,253,HG,CN,14/02/2025,,349.56,Sunfruit Greefa Presizer,Export,"ARE,BRN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Valley,,R2919,R2919G,21/02/2025,,GRA ROCKIT,NZ RK 996PremA96  253 ExprtBn CN HG UNNN,,Apple,P1019,S,,B,,RA,RA,0.971,996,Rockit (TM),PE1021
12,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,253,HG,CN,14/02/2025,,360,Sunfruit Greefa Presizer,Export,"ARE,BRN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Valley,,R2919,R2919G,21/02/2025,,GRA ROCKIT,NZ RK 996PremA96  253 ExprtBn CN HG UNNN,,Apple,P1019,S,,B,,RA,RA,12,996,Rockit (TM),PE1021
2,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,253,HG,CN,14/02/2025,,360,Sunfruit Greefa Presizer,Export,"ARE,BRN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Valley,,R2919,R2919G,2/04/2025,,GRA ROCKIT,NZ RK 996PremA96  253 ExprtBn CN HG UNNN,,Apple,P1019,S,,B,,RA,RA,2,996,Rockit (TM),PE1021
34,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,253,HG,CN,14/02/2025,,360.036,Sunfruit Greefa Presizer,Export,"ARE,BRN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Valley,,R2919,R2919G,21/02/2025,,GRA ROCKIT,NZ RK 996PremA96  253 ExprtBn CN HG UNNN,,Apple,P1019,S,,B,,RA,RA,34.0034,996,Rockit (TM),PE1021
12,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,253,HG,CN,14/02/2025,,360.072,Sunfruit Greefa Presizer,Export,"ARE,BRN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Valley,,R2919,R2919G,21/02/2025,,GRA ROCKIT,NZ RK 996PremA96  253 ExprtBn CN HG UNNN,,Apple,P1019,S,,B,,RA,RA,12.0024,996,Rockit (TM),PE1021
6,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,253,HG,CN,15/02/2025,,360,Sunfruit Greefa Presizer,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Sim1,,R2900,R2900C,20/02/2025,,GRA ROCKIT,NZ RK 996PremA96  253 ExprtBn CN HG UNNN,,Apple,P1018,S,,B,,RA,RA,6,996,Rockit (TM),PE1020
1,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,253,HG,CN,15/02/2025,,360,Sunfruit Greefa Presizer,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Sim1,B2,R2900,R2900B,2/05/2025,,GRA ROCKIT,NZ RK 996PremA96  253 ExprtBn CN HG UNNN,,Apple,P1227,S,,B,,RA,RA,1,996,Rockit (TM),PE1191
5,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,253,HG,CN,15/02/2025,,360,Sunfruit Greefa Presizer,Export,"ARE,BRN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Valley,,R2919,R2919G,20/02/2025,,GRA ROCKIT,NZ RK 996PremA96  253 ExprtBn CN HG UNNN,,Apple,P1019,S,,B,,RA,RA,5,996,Rockit (TM),PE1021
19,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,253,HG,CN,15/02/2025,,360.036,Sunfruit Greefa Presizer,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Sim1,,R2900,R2900C,20/02/2025,,GRA ROCKIT,NZ RK 996PremA96  253 ExprtBn CN HG UNNN,,Apple,P1018,S,,B,,RA,RA,19.0019,996,Rockit (TM),PE1020
2,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,253,HG,CN,15/02/2025,,360.036,Sunfruit Greefa Presizer,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Sim1,B2,R2900,R2900B,2/05/2025,,GRA ROCKIT,NZ RK 996PremA96  253 ExprtBn CN HG UNNN,,Apple,P1227,S,,B,,RA,RA,2.0002,996,Rockit (TM),PE1191
12,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,253,HG,CN,15/02/2025,,360.036,Sunfruit Greefa Presizer,Export,"ARE,BRN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Valley,,R2919,R2919G,20/02/2025,,GRA ROCKIT,NZ RK 996PremA96  253 ExprtBn CN HG UNNN,,Apple,P1019,S,,B,,RA,RA,12.0012,996,Rockit (TM),PE1021
3,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,253,HG,CN,15/02/2025,,360.072,Sunfruit Greefa Presizer,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Sim1,,R2900,R2900C,20/02/2025,,GRA ROCKIT,NZ RK 996PremA96  253 ExprtBn CN HG UNNN,,Apple,P1018,S,,B,,RA,RA,3.0006,996,Rockit (TM),PE1020
2,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,253,HG,CN,15/02/2025,,360.072,Sunfruit Greefa Presizer,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Sim1,B2,R2900,R2900B,2/05/2025,,GRA ROCKIT,NZ RK 996PremA96  253 ExprtBn CN HG UNNN,,Apple,P1227,S,,B,,RA,RA,2.0004,996,Rockit (TM),PE1191
5,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,253,HG,CN,15/02/2025,,360.072,Sunfruit Greefa Presizer,Export,"ARE,BRN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Valley,,R2919,R2919G,20/02/2025,,GRA ROCKIT,NZ RK 996PremA96  253 ExprtBn CN HG UNNN,,Apple,P1019,S,,B,,RA,RA,5.001,996,Rockit (TM),PE1021
4,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,253,HG,CN,16/02/2025,,360,Sunfruit Greefa Presizer,Export,"ARE,BRN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Valley,,R2919,R2919G,20/02/2025,,GRA ROCKIT,NZ RK 996PremA96  253 ExprtBn CN HG UNNN,,Apple,P1019,S,,B,,RA,RA,4,996,Rockit (TM),PE1021
3,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,253,HG,CN,16/02/2025,,360.036,Sunfruit Greefa Presizer,Export,"ARE,BRN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Valley,,R2919,R2919G,20/02/2025,,GRA ROCKIT,NZ RK 996PremA96  253 ExprtBn CN HG UNNN,,Apple,P1019,S,,B,,RA,RA,3.0003,996,Rockit (TM),PE1021
1,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,253,HG,CN,16/02/2025,,360.072,Sunfruit Greefa Presizer,Export,"ARE,BRN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Valley,,R2919,R2919G,20/02/2025,,GRA ROCKIT,NZ RK 996PremA96  253 ExprtBn CN HG UNNN,,Apple,P1019,S,,B,,RA,RA,1.0002,996,Rockit (TM),PE1021
3,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,253,HG,CN,17/02/2025,,360,Sunfruit Greefa Presizer,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Valley,,R2919,R2919G,3/05/2025,,GRA ROCKIT,NZ RK 996PremA96  253 ExprtBn CN HG UNNN,,Apple,P1231,S,,B,,RA,RA,3,996,Rockit (TM),PE1196
9,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,253,HG,CN,17/02/2025,,360.036,Sunfruit Greefa Presizer,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Valley,,R2919,R2919G,3/05/2025,,GRA ROCKIT,NZ RK 996PremA96  253 ExprtBn CN HG UNNN,,Apple,P1231,S,,B,,RA,RA,9.0009,996,Rockit (TM),PE1196
7,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,253,HG,CN,19/02/2025,,360,Sunfruit Greefa Presizer,Export,"ARE,BRN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Valley,,R2919,R2919E,2/05/2025,,GRA ROCKIT,NZ RK 996PremA96  253 ExprtBn CN HG UNNN,,Apple,P1229,S,,B,,RA,RA,7,996,Rockit (TM),PE1194
17,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,253,HG,CN,19/02/2025,,360.036,Sunfruit Greefa Presizer,Export,"ARE,BRN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Valley,,R2919,R2919E,2/05/2025,,GRA ROCKIT,NZ RK 996PremA96  253 ExprtBn CN HG UNNN,,Apple,P1229,S,,B,,RA,RA,17.0017,996,Rockit (TM),PE1194
1,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,253,HG,CN,19/02/2025,,360.072,Sunfruit Greefa Presizer,Export,"ARE,BRN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Valley,,R2919,R2919E,2/05/2025,,GRA ROCKIT,NZ RK 996PremA96  253 ExprtBn CN HG UNNN,,Apple,P1229,S,,B,,RA,RA,1.0002,996,Rockit (TM),PE1194
6,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,253,HG,CN,20/02/2025,,360,Sunfruit Greefa Presizer,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Steel,C,R1149,R1149C,30/04/2025,,GRA ROCKIT,NZ RK 996PremA96  253 ExprtBn CN HG UNNN,,Apple,P1217,S,,B,,RA,RA,6,996,Rockit (TM),PE1182
6,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,253,HG,CN,20/02/2025,,360.036,Sunfruit Greefa Presizer,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Steel,C,R1149,R1149C,30/04/2025,,GRA ROCKIT,NZ RK 996PremA96  253 ExprtBn CN HG UNNN,,Apple,P1217,S,,B,,RA,RA,6.0006,996,Rockit (TM),PE1182
2,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,253,HG,CN,20/02/2025,,360.072,Sunfruit Greefa Presizer,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Steel,C,R1149,R1149C,30/04/2025,,GRA ROCKIT,NZ RK 996PremA96  253 ExprtBn CN HG UNNN,,Apple,P1217,S,,B,,RA,RA,2.0004,996,Rockit (TM),PE1182
4,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,253,HG,CN,21/02/2025,,360,Sunfruit Greefa Presizer,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",MANZANA 2,B,R2925,R2925B,1/05/2025,,GRA ROCKIT,NZ RK 996PremA96  253 ExprtBn CN HG UNNN,,Apple,P1224,S,,,,RA,RA,4,996,Rockit (TM),PE1189
6,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,253,HG,CN,21/02/2025,,360,Sunfruit Greefa Presizer,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",MANZANA 2,B,R2925,R2925B,2/05/2025,,GRA ROCKIT,NZ RK 996PremA96  253 ExprtBn CN HG UNNN,,Apple,P1224,S,,,,RA,RA,6,996,Rockit (TM),PE1189
5,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,253,HG,CN,21/02/2025,,360,Sunfruit Greefa Presizer,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Napier Road North,B1,R2775,R2775B,1/05/2025,,GRA ROCKIT,NZ RK 996PremA96  253 ExprtBn CN HG UNNN,,Apple,P1221,S,,B,,RA,RA,5,996,Rockit (TM),PE1186
1,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,253,HG,CN,21/02/2025,,360,Sunfruit Greefa Presizer,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Napier Road North,B1,R2775,R2775B,2/05/2025,,GRA ROCKIT,NZ RK 996PremA96  253 ExprtBn CN HG UNNN,,Apple,P1221,S,,B,,RA,RA,1,996,Rockit (TM),PE1186
6,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,253,HG,CN,21/02/2025,,360.036,Sunfruit Greefa Presizer,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",MANZANA 2,B,R2925,R2925B,1/05/2025,,GRA ROCKIT,NZ RK 996PremA96  253 ExprtBn CN HG UNNN,,Apple,P1224,S,,,,RA,RA,6.0006,996,Rockit (TM),PE1189
10,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,253,HG,CN,21/02/2025,,360.036,Sunfruit Greefa Presizer,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",MANZANA 2,B,R2925,R2925B,2/05/2025,,GRA ROCKIT,NZ RK 996PremA96  253 ExprtBn CN HG UNNN,,Apple,P1224,S,,,,RA,RA,10.001,996,Rockit (TM),PE1189
14,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,253,HG,CN,21/02/2025,,360.036,Sunfruit Greefa Presizer,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Napier Road North,B1,R2775,R2775B,1/05/2025,,GRA ROCKIT,NZ RK 996PremA96  253 ExprtBn CN HG UNNN,,Apple,P1221,S,,B,,RA,RA,14.0014,996,Rockit (TM),PE1186
1,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,253,HG,CN,21/02/2025,,360.072,Sunfruit Greefa Presizer,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",MANZANA 2,B,R2925,R2925B,1/05/2025,,GRA ROCKIT,NZ RK 996PremA96  253 ExprtBn CN HG UNNN,,Apple,P1224,S,,,,RA,RA,1.0002,996,Rockit (TM),PE1189
1,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,253,HG,CN,21/02/2025,,360.072,Sunfruit Greefa Presizer,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",MANZANA 2,B,R2925,R2925B,2/05/2025,,GRA ROCKIT,NZ RK 996PremA96  253 ExprtBn CN HG UNNN,,Apple,P1224,S,,,,RA,RA,1.0002,996,Rockit (TM),PE1189
4,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,253,HG,CN,21/02/2025,,360.072,Sunfruit Greefa Presizer,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Napier Road North,B1,R2775,R2775B,1/05/2025,,GRA ROCKIT,NZ RK 996PremA96  253 ExprtBn CN HG UNNN,,Apple,P1221,S,,B,,RA,RA,4.0008,996,Rockit (TM),PE1186
1,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,253,HG,CN,21/02/2025,,360.072,Sunfruit Greefa Presizer,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Napier Road North,B1,R2775,R2775B,2/05/2025,,GRA ROCKIT,NZ RK 996PremA96  253 ExprtBn CN HG UNNN,,Apple,P1221,S,,B,,RA,RA,1.0002,996,Rockit (TM),PE1186
1,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,253,HG,CN,24/02/2025,,343.728,Sunfruit Greefa Presizer,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Valley,,R2919,R2919H,4/05/2025,,GRA ROCKIT,NZ RK 996PremA96  253 ExprtBn CN HG UNNN,,Apple,P1233,S,,B,,RA,RA,0.9548,996,Rockit (TM),PE1198
1,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,253,HG,CN,24/02/2025,,360,Sunfruit Greefa Presizer,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Home Block,,R1230,R1230D,30/04/2025,,GRA ROCKIT,NZ RK 996PremA96  253 ExprtBn CN HG UNNN,,Apple,P1215,S,,B,,RA,RA,1,996,Rockit (TM),PE1180
6,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,253,HG,CN,24/02/2025,,360,Sunfruit Greefa Presizer,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Rockit STOCK ROADS,,R2534,R2534A,30/04/2025,,GRA ROCKIT,NZ RK 996PremA96  253 ExprtBn CN HG UNNN,,Apple,P1219,S,,B,,RA,RA,6,996,Rockit (TM),PE1184
3,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,253,HG,CN,24/02/2025,,360,Sunfruit Greefa Presizer,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Valley,,R2919,R2919H,4/05/2025,,GRA ROCKIT,NZ RK 996PremA96  253 ExprtBn CN HG UNNN,,Apple,P1233,S,,B,,RA,RA,3,996,Rockit (TM),PE1198
